"date_time","ip","port","command","mime_type","file_size","reply_code","reply_msg"
"2020-12-30T11:47:06","50.34.173.40","1100","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/kombu/.ftpdBUL2Da: Operation not permitted"
"2020-12-30T11:57:26","105.206.94.23","4295","STOR","-","-","550","/dept/qdept/static/css/blueprint/plugins/rtl/.ftpdA4LXaq: Operation not permitted"
"2020-12-30T12:41:50","68.92.208.49","3885","PASV","-","-","227","Entering Passive Mode"
"2020-12-30T13:46:26","147.126.156.230","3966","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/tests/test_worker/.ftpdxCfA4y: Operation not permitted"
"2020-12-30T14:12:55","18.127.107.6","39226","RETR","binary","10940","226","Transfer complete"
"2020-12-30T14:37:50","7.127.236.59","3966","PASV","-","-","227","Entering Passive Mode"
"2020-12-30T14:53:10","113.158.238.51","4379","PASV","-","-","227","Entering Passive Mode"
"2020-12-30T15:04:10","87.250.147.155","4970","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/Flask_Script_fix-0.3-py2.7.egg-info/.ftpde854Us: Operation not permitted"
"2020-12-30T16:05:34","147.126.156.230","4976","PASV","-","-","227","Entering Passive Mode"
"2020-12-30T16:56:57","68.92.208.49","3966","PASV","-","-","227","Entering Passive Mode"
"2020-12-30T17:07:26","17.63.199.54","4295","STOR","-","-","550","/dept/env/local/.ftpdA4LXaq: Operation not permitted"
"2020-12-30T17:28:37","111.16.226.93","3885","PASV","-","-","227","Entering Passive Mode"
"2020-12-30T17:56:44","147.126.156.230","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/ext/.ftpdA4LXaq: Operation not permitted"
"2020-12-30T18:48:42","190.220.63.217","3885","PASV","-","-","227","Entering Passive Mode"
"2020-12-30T19:14:55","102.132.43.94","1100","PASV","-","-","227","Entering Passive Mode"
"2020-12-30T19:18:10","248.124.131.190","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/tests/test_slow/.ftpdA4LXaq: Operation not permitted"
"2020-12-30T19:20:33","28.83.202.129","4295","PASV","-","-","227","Entering Passive Mode"
"2020-12-30T19:37:18","86.82.198.124","4970","PASV","-","-","227","Entering Passive Mode"
"2020-12-30T20:14:20","242.23.142.120","3966","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/task/.ftpdxCfA4y: Operation not permitted"
"2020-12-30T20:31:43","98.22.40.49","3966","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/blueprintapp/apps/frontend/templates/.ftpdxCfA4y: Operation not permitted"
"2020-12-30T21:01:28","10.138.129.55","1100","PASV","-","-","227","Entering Passive Mode"
"2020-12-30T21:04:20","248.124.131.190","1100","PASV","-","-","227","Entering Passive Mode"
"2020-12-30T22:07:35","26.20.3.26","4970","PASV","-","-","227","Entering Passive Mode"
"2020-12-30T23:01:26","113.158.238.51","3966","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/moduleapp/apps/frontend/.ftpdxCfA4y: Operation not permitted"
"2020-12-31T00:32:59","167.107.132.164","4976","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/moduleapp/.ftpd3caYxQ: Operation not permitted"
"2020-12-31T01:15:11","147.126.156.230","4970","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/jinja2/testsuite/res/.ftpde854Us: Operation not permitted"
"2020-12-31T01:30:21","50.34.173.40","4295","PASV","-","-","227","Entering Passive Mode"
"2020-12-31T02:25:41","80.144.65.20","4295","PASV","-","-","227","Entering Passive Mode"
"2020-12-31T02:32:11","203.243.37.100","3966","PASV","-","-","227","Entering Passive Mode"
"2020-12-31T03:21:49","17.63.199.54","4976","PASV","-","-","227","Entering Passive Mode"
"2020-12-31T03:29:03","242.23.142.120","3966","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/celery/concurrency/processes/.ftpdxCfA4y: Operation not permitted"
"2020-12-31T04:34:25","86.172.160.151","55780","PORT","-","-","200","PORT command successful"
"2020-12-31T04:39:49","86.82.198.124","4295","PASV","-","-","227","Entering Passive Mode"
"2020-12-31T05:12:58","18.127.107.6","4976","PASV","-","-","227","Entering Passive Mode"
"2020-12-31T05:24:41","244.149.90.13","3966","PASV","-","-","227","Entering Passive Mode"
"2020-12-31T05:31:53","248.124.131.190","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/Flask_Script_fix-0.3-py2.7.egg-info/.ftpdNzu8bx: Operation not permitted"
"2020-12-31T05:52:57","68.92.208.49","1100","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/flask/.ftpdBUL2Da: Operation not permitted"
"2020-12-31T05:54:08","17.63.199.54","4976","PASV","-","-","227","Entering Passive Mode"
"2020-12-31T06:11:51","18.127.107.6","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/amqplib-1.0.2-py2.7.egg-info/.ftpdA4LXaq: Operation not permitted"
"2020-12-31T06:23:06","10.138.129.55","4970","STOR","-","-","550","/dept/env/.ftpde854Us: Operation not permitted"
"2020-12-31T06:24:42","68.92.208.49","3885","PASV","-","-","227","Entering Passive Mode"
"2020-12-31T06:49:51","113.158.238.51","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/debug/.ftpdNzu8bx: Operation not permitted"
"2020-12-31T07:27:22","17.63.199.54","4379","PASV","-","-","227","Entering Passive Mode"
"2020-12-31T07:57:48","222.17.93.246","4379","PASV","-","-","227","Entering Passive Mode"
"2020-12-31T08:29:04","140.143.94.151","1100","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/python_dateutil-1.5-py2.7.egg-info/.ftpdBUL2Da: Operation not permitted"
"2020-12-31T08:34:01","18.127.107.6","3885","DELE","-","-","550","/dept/www/html/.ftpdNzu8bx: Operation not permitted"
"2020-12-31T08:39:37","190.220.63.217","4295","PASV","-","-","227","Entering Passive Mode"
"2020-12-31T08:52:10","87.250.147.155","4379","PASV","-","-","227","Entering Passive Mode"
"2020-12-31T09:02:48","222.17.93.246","1100","PASV","-","-","227","Entering Passive Mode"
"2020-12-31T09:24:33","222.17.93.246","39226","RETR","binary","2881","226","Transfer complete"
"2020-12-31T09:43:10","7.127.236.59","4295","PASV","-","-","227","Entering Passive Mode"
"2020-12-31T09:54:27","147.126.156.230","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/tests/test_slow/.ftpdNzu8bx: Operation not permitted"
"2020-12-31T10:00:52","110.218.211.136","4976","PASV","-","-","227","Entering Passive Mode"
"2020-12-31T10:17:06","190.220.63.217","4379","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/testsuite/multipart/firefox3-2pnglongtext/.ftpduBnga4: Operation not permitted"
"2020-12-31T10:17:38","68.92.208.49","4295","PASV","-","-","227","Entering Passive Mode"
"2020-12-31T12:12:25","37.91.136.95","4379","PASV","-","-","227","Entering Passive Mode"
"2020-12-31T12:17:05","10.138.129.55","1100","PASV","-","-","227","Entering Passive Mode"
"2020-12-31T13:03:22","159.133.249.32","1100","PASV","-","-","227","Entering Passive Mode"
"2020-12-31T13:37:21","244.149.90.13","3966","PASV","-","-","227","Entering Passive Mode"
"2020-12-31T13:47:16","86.82.198.124","4970","PASV","-","-","227","Entering Passive Mode"
"2020-12-31T13:50:11","102.132.43.94","3966","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/wtforms/ext/django/templatetags/.ftpdxCfA4y: Operation not permitted"
"2020-12-31T14:47:02","190.220.63.217","4970","PASV","-","-","227","Entering Passive Mode"
"2020-12-31T15:29:52","110.218.211.136","4976","PASV","-","-","227","Entering Passive Mode"
"2020-12-31T15:42:41","81.94.180.51","4379","PASV","-","-","227","Entering Passive Mode"
"2020-12-31T16:01:05","156.147.173.87","1100","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/jinja2/testsuite/res/.ftpdBUL2Da: Operation not permitted"
"2020-12-31T16:18:15","18.127.107.6","3885","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/celery/execute/.ftpdNzu8bx: Operation not permitted"
"2020-12-31T16:46:32","203.243.37.100","1100","DELE","-","-","550","/dept/qdept/static/images/.ftpdBUL2Da: Operation not permitted"
"2020-12-31T17:06:50","110.218.211.136","3966","STOR","-","-","550","/dept/env/lib/python2.7/.ftpdxCfA4y: Operation not permitted"
"2020-12-31T17:18:29","10.138.129.55","1100","PASV","-","-","227","Entering Passive Mode"
"2020-12-31T17:25:47","242.23.142.120","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/Flask-0.8-py2.7.egg-info/.ftpde854Us: Operation not permitted"
"2020-12-31T18:15:00","222.17.93.246","3885","DELE","-","-","550","/dept/qdept/templates/.ftpdNzu8bx: Operation not permitted"
"2020-12-31T19:46:32","244.149.90.13","3885","PASV","-","-","227","Entering Passive Mode"
"2020-12-31T20:04:34","190.220.63.217","1100","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/blueprintapp/apps/frontend/templates/frontend/.ftpdBUL2Da: Operation not permitted"
"2020-12-31T20:42:53","86.82.198.124","3885","PASV","-","-","227","Entering Passive Mode"
"2020-12-31T21:43:37","18.127.107.6","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/wtforms/ext/i18n/messages/fa/LC_MESSAGES/.ftpde854Us: Operation not permitted"
"2020-12-31T21:48:43","147.126.156.230","3966","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/dateutil/.ftpdxCfA4y: Operation not permitted"
"2020-12-31T23:25:50","156.147.173.87","3966","PASV","-","-","227","Entering Passive Mode"
"2021-01-01T00:05:48","7.127.236.59","39226","PASV","-","-","227","Entering Passive Mode"
"2021-01-01T00:34:51","81.94.180.51","4295","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/informix/.ftpdA4LXaq: Operation not permitted"
"2021-01-01T00:37:02","110.218.211.136","4379","PASV","-","-","227","Entering Passive Mode"
"2021-01-01T01:59:21","41.239.197.83","4970","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/testsuite/multipart/.ftpde854Us: Operation not permitted"
"2021-01-01T02:00:21","226.164.121.85","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-01T02:44:14","81.94.180.51","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/moduleapp/apps/admin/.ftpdA4LXaq: Operation not permitted"
"2021-01-01T03:11:12","18.127.107.6","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/debug/shared/.ftpdNzu8bx: Operation not permitted"
"2021-01-01T03:33:14","190.220.63.217","1100","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flaskext/wtf/recaptcha/.ftpdBUL2Da: Operation not permitted"
"2021-01-01T03:42:56","81.94.180.51","1100","PASV","-","-","227","Entering Passive Mode"
"2021-01-01T03:53:10","7.127.236.59","4379","STOR","-","-","550","/dept/qdept/static/css/blueprint/plugins/rtl/.ftpduBnga4: Operation not permitted"
"2021-01-01T04:14:28","147.126.156.230","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/flaskext/oldext_package/.ftpde854Us: Operation not permitted"
"2021-01-01T04:42:56","26.20.3.26","4379","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/WTForms-1.0.1-py2.7.egg-info/.ftpduBnga4: Operation not permitted"
"2021-01-01T05:03:52","17.63.199.54","4295","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/wtforms/ext/i18n/messages/.ftpdA4LXaq: Operation not permitted"
"2021-01-01T05:07:37","18.127.107.6","3885","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/flaskext/wtf/.ftpdNzu8bx: Operation not permitted"
"2021-01-01T05:31:49","226.164.121.85","1100","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/celery/security/.ftpdBUL2Da: Operation not permitted"
"2021-01-01T06:19:12","86.82.198.124","4970","PASV","-","-","227","Entering Passive Mode"
"2021-01-01T06:23:45","190.220.63.217","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-01T06:28:26","7.127.236.59","4295","PASV","-","-","227","Entering Passive Mode"
"2021-01-01T07:21:47","68.92.208.49","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-01T08:07:50","244.149.90.13","1100","STOR","-","-","550","/.ftpdBUL2Da: Operation not permitted"
"2021-01-01T09:35:57","159.133.249.32","3966","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/testsuite/.ftpdxCfA4y: Operation not permitted"
"2021-01-01T10:05:59","41.239.197.83","3885","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/celery/tests/test_concurrency/.ftpdNzu8bx: Operation not permitted"
"2021-01-01T10:16:02","190.220.63.217","3966","PASV","-","-","227","Entering Passive Mode"
"2021-01-01T10:17:58","28.83.202.129","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-01T10:28:08","248.124.131.190","4970","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/kombu/tests/.ftpde854Us: Operation not permitted"
"2021-01-01T10:32:31","190.220.63.217","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-01T10:46:11","147.126.156.230","1100","PASV","-","-","227","Entering Passive Mode"
"2021-01-01T10:49:16","68.92.208.49","4295","PASV","-","-","227","Entering Passive Mode"
"2021-01-01T11:22:26","86.82.198.124","1100","STOR","-","-","550","/dept/env/lib/python2.7/.ftpdBUL2Da: Operation not permitted"
"2021-01-01T12:11:39","147.126.156.230","4976","PASV","-","-","227","Entering Passive Mode"
"2021-01-01T12:40:01","167.107.132.164","4379","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/wtforms/ext/appengine/.ftpduBnga4: Operation not permitted"
"2021-01-01T12:57:16","98.177.12.123","1100","DELE","-","-","550","/dept/env/lib/.ftpdBUL2Da: Operation not permitted"
"2021-01-01T13:04:16","156.147.173.87","4379","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/testsuite/res/.ftpduBnga4: Operation not permitted"
"2021-01-01T13:58:16","222.17.93.246","3966","STOR","-","-","550","/dept/qdept/templates/.ftpdxCfA4y: Operation not permitted"
"2021-01-01T15:02:37","159.133.249.32","1100","PASV","-","-","227","Entering Passive Mode"
"2021-01-01T15:27:21","244.149.90.13","1146","APPE","-","-","-","-"
"2021-01-01T15:27:55","222.17.93.246","3966","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/wtforms/ext/django/templatetags/.ftpdxCfA4y: Operation not permitted"
"2021-01-01T15:43:47","18.127.107.6","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/tests/.ftpde854Us: Operation not permitted"
"2021-01-01T17:08:10","167.107.132.164","39226","RETR","-","818","226","Transfer complete"
"2021-01-01T17:42:30","98.177.12.123","1100","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/kombu/transport/django/.ftpdBUL2Da: Operation not permitted"
"2021-01-01T18:29:40","138.61.14.205","4976","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/testsuite/res/.ftpd3caYxQ: Operation not permitted"
"2021-01-01T19:50:42","222.17.93.246","1721","STOR","-","-","550","stuff: Permission denied"
"2021-01-01T20:14:01","147.126.156.230","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/execute/.ftpdNzu8bx: Operation not permitted"
"2021-01-01T20:47:52","18.127.107.6","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/Flask-0.8-py2.7.egg-info/.ftpdNzu8bx: Operation not permitted"
"2021-01-01T21:13:36","86.82.198.124","3966","PASV","-","-","227","Entering Passive Mode"
"2021-01-01T21:36:02","13.237.84.221","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/utils/.ftpdA4LXaq: Operation not permitted"
"2021-01-01T22:27:13","105.206.94.23","1100","PASV","-","-","227","Entering Passive Mode"
"2021-01-01T22:28:12","222.17.93.246","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/.ftpdA4LXaq: Operation not permitted"
"2021-01-01T23:30:40","222.17.93.246","3966","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/.ftpdxCfA4y: Operation not permitted"
"2021-01-01T23:49:05","222.17.93.246","4295","PASV","-","-","227","Entering Passive Mode"
"2021-01-02T00:33:19","190.220.63.217","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-02T00:34:50","85.32.75.97","3885","PASV","text/plain","-","227","Entering Passive Mode"
"2021-01-02T00:43:15","222.17.93.246","1100","PASV","-","-","227","Entering Passive Mode"
"2021-01-02T00:57:44","185.204.41.204","4295","PASV","-","-","227","Entering Passive Mode"
"2021-01-02T01:29:12","222.17.93.246","39226","RETR","binary","7168","226","Transfer complete"
"2021-01-02T01:41:18","190.220.63.217","1100","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/debug/.ftpdBUL2Da: Operation not permitted"
"2021-01-02T02:11:58","248.124.131.190","3966","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/jinja2/_markupsafe/.ftpdxCfA4y: Operation not permitted"
"2021-01-02T02:19:05","226.164.121.85","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-02T02:50:16","222.17.93.246","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/jinja2/testsuite/.ftpdNzu8bx: Operation not permitted"
"2021-01-02T02:59:36","203.243.37.100","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-02T03:01:22","132.204.220.129","4379","PASV","-","-","227","Entering Passive Mode"
"2021-01-02T04:11:51","7.127.236.59","4976","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/SQLAlchemy-0.7.5-py2.7.egg-info/.ftpd3caYxQ: Operation not permitted"
"2021-01-02T04:54:33","49.23.226.253","4295","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/blueprintapp/apps/admin/static/.ftpdA4LXaq: Operation not permitted"
"2021-01-02T05:39:50","37.91.136.95","1100","PASV","-","-","227","Entering Passive Mode"
"2021-01-02T05:43:13","68.92.208.49","4970","PASV","-","-","227","Entering Passive Mode"
"2021-01-02T05:43:49","222.17.93.246","4976","PASV","-","-","227","Entering Passive Mode"
"2021-01-02T05:47:34","64.124.18.109","4295","PASV","-","-","227","Entering Passive Mode"
"2021-01-02T05:52:36","147.126.156.230","3966","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/kombu/transport/django/management/.ftpdxCfA4y: Operation not permitted"
"2021-01-02T06:04:26","110.218.211.136","3966","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/dateutil/.ftpdxCfA4y: Operation not permitted"
"2021-01-02T06:17:55","98.177.12.123","4379","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/kombu/transport/.ftpduBnga4: Operation not permitted"
"2021-01-02T06:23:07","18.127.107.6","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/engine/.ftpdA4LXaq: Operation not permitted"
"2021-01-02T06:25:01","17.63.199.54","4295","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/amqplib-1.0.2-py2.7.egg-info/.ftpdA4LXaq: Operation not permitted"
"2021-01-02T06:33:03","188.148.146.18","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/moduleapp/apps/admin/static/.ftpdNzu8bx: Operation not permitted"
"2021-01-02T06:33:36","68.92.208.49","4295","PASV","-","-","227","Entering Passive Mode"
"2021-01-02T06:38:09","68.92.208.49","4976","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/SQLAlchemy-0.7.5-py2.7.egg-info/.ftpd3caYxQ: Operation not permitted"
"2021-01-02T07:14:05","18.127.107.6","3885","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/sqlite/.ftpdNzu8bx: Operation not permitted"
"2021-01-02T09:03:01","68.92.208.49","4295","PASV","-","-","227","Entering Passive Mode"
"2021-01-02T09:34:06","37.91.136.95","3966","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/pip-1.1-py2.7.egg/pip/vcs/.ftpdxCfA4y: Operation not permitted"
"2021-01-02T09:59:25","244.149.90.13","3966","PASV","-","-","227","Entering Passive Mode"
"2021-01-02T11:10:34","86.82.198.124","1100","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/blueprintapp/apps/.ftpdBUL2Da: Operation not permitted"
"2021-01-02T11:18:33","7.127.236.59","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-02T12:46:13","7.127.236.59","4976","DELE","-","-","550","/dept/env/lib/python2.7/distutils/.ftpd3caYxQ: Operation not permitted"
"2021-01-02T12:47:02","190.220.63.217","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-02T13:12:15","156.147.173.87","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-02T13:35:22","156.147.173.87","4379","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/security/.ftpduBnga4: Operation not permitted"
"2021-01-02T13:38:57","167.107.132.164","3966","PASV","-","-","227","Entering Passive Mode"
"2021-01-02T14:02:25","18.202.74.102","3966","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/anyjson/.ftpdxCfA4y: Operation not permitted"
"2021-01-02T14:08:50","147.126.156.230","1124","APPE","-","-","-","-"
"2021-01-02T14:27:17","81.94.180.51","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/config_package_app/.ftpdA4LXaq: Operation not permitted"
"2021-01-02T15:07:27","68.92.208.49","4976","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/moduleapp/apps/admin/static/.ftpd3caYxQ: Operation not permitted"
"2021-01-02T16:22:25","86.82.198.124","3966","PASV","-","-","227","Entering Passive Mode"
"2021-01-02T16:47:25","105.206.94.23","4976","PASV","-","-","227","Entering Passive Mode"
"2021-01-02T16:56:33","68.92.208.49","4379","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/kombu/utils/.ftpduBnga4: Operation not permitted"
"2021-01-02T17:13:26","242.23.142.120","1112","APPE","-","-","230","Logged on"
"2021-01-02T18:20:14","7.127.236.59","1100","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/drizzle/.ftpdBUL2Da: Operation not permitted"
"2021-01-02T20:01:45","105.206.94.23","4976","PASV","-","-","227","Entering Passive Mode"
"2021-01-02T20:47:49","64.124.18.109","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-02T21:11:20","147.126.156.230","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/tests/functional/.ftpde854Us: Operation not permitted"
"2021-01-02T21:16:06","86.82.198.124","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-02T21:37:38","190.220.63.217","3966","PASV","-","-","227","Entering Passive Mode"
"2021-01-02T22:43:35","242.23.142.120","1100","PASV","-","-","227","Entering Passive Mode"
"2021-01-02T23:08:12","64.124.18.109","3966","PASV","-","-","227","Entering Passive Mode"
"2021-01-03T00:09:07","226.164.121.85","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-03T01:10:07","244.149.90.13","4295","PASV","-","-","227","Entering Passive Mode"
"2021-01-03T01:10:16","244.149.90.13","1100","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/kombu/.ftpdBUL2Da: Operation not permitted"
"2021-01-03T01:16:35","17.63.199.54","4976","PASV","-","-","227","Entering Passive Mode"
"2021-01-03T01:26:47","110.218.211.136","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/kombu-2.1.1-py2.7.egg-info/.ftpdNzu8bx: Operation not permitted"
"2021-01-03T03:08:47","68.92.208.49","3966","PASV","-","-","227","Entering Passive Mode"
"2021-01-03T03:34:14","110.218.211.136","1100","PASV","-","-","227","Entering Passive Mode"
"2021-01-03T03:54:47","244.149.90.13","1100","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/celery/app/task/.ftpdBUL2Da: Operation not permitted"
"2021-01-03T04:36:08","85.32.75.97","4295","PASV","-","-","227","Entering Passive Mode"
"2021-01-03T04:46:47","68.92.208.49","4379","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/celery/events/.ftpduBnga4: Operation not permitted"
"2021-01-03T04:56:04","222.17.93.246","4976","PASV","-","-","227","Entering Passive Mode"
"2021-01-03T05:02:30","226.164.121.85","4379","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/ext/.ftpduBnga4: Operation not permitted"
"2021-01-03T05:39:15","248.124.131.190","4970","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/wtforms/ext/i18n/messages/en/.ftpde854Us: Operation not permitted"
"2021-01-03T06:16:57","248.228.72.98","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/tests/test_compat/.ftpdNzu8bx: Operation not permitted"
"2021-01-03T06:32:48","113.158.238.51","4970","DELE","-","-","550","/dept/qdept/static/css/blueprint/.ftpde854Us: Operation not permitted"
"2021-01-03T07:43:34","86.82.198.124","4970","PASV","-","-","227","Entering Passive Mode"
"2021-01-03T08:26:28","98.177.12.123","4379","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/moduleapp/.ftpduBnga4: Operation not permitted"
"2021-01-03T08:56:42","18.127.107.6","39226","RETR","-","127","226","Transfer complete"
"2021-01-03T11:17:20","113.158.238.51","4379","PASV","-","-","227","Entering Passive Mode"
"2021-01-03T12:10:53","147.126.156.230","3966","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/sql/.ftpdxCfA4y: Operation not permitted"
"2021-01-03T12:28:37","217.182.74.235","39226","RETR","-","2","226","Transfer complete"
"2021-01-03T12:52:40","217.182.74.235","4970","PASV","-","-","227","Entering Passive Mode"
"2021-01-03T12:53:58","68.92.208.49","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-03T13:06:58","147.126.156.230","39226","RETR","-","720","226","Transfer complete"
"2021-01-03T13:08:01","159.133.249.32","3966","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/testsuite/multipart/firefox3-2pnglongtext/.ftpdxCfA4y: Operation not permitted"
"2021-01-03T13:36:05","255.96.152.192","4295","PASV","-","-","227","Entering Passive Mode"
"2021-01-03T13:44:28","140.143.94.151","4970","PASV","-","-","227","Entering Passive Mode"
"2021-01-03T13:56:26","110.218.211.136","3652","APPE","-","-","530","Login or password incorrect!"
"2021-01-03T14:14:24","140.143.94.151","4970","PASV","-","-","227","Entering Passive Mode"
"2021-01-03T14:40:41","105.206.94.23","4970","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/templates/.ftpde854Us: Operation not permitted"
"2021-01-03T14:55:06","68.92.208.49","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-03T14:59:15","26.20.3.26","4976","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/debug/shared/.ftpd3caYxQ: Operation not permitted"
"2021-01-03T15:05:25","18.127.107.6","4379","PASV","-","-","227","Entering Passive Mode"
"2021-01-03T15:16:10","86.82.198.124","4379","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/kombu/transport/django/management/commands/.ftpduBnga4: Operation not permitted"
"2021-01-03T16:29:13","156.147.173.87","4976","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/celery/contrib/.ftpd3caYxQ: Operation not permitted"
"2021-01-03T16:36:28","18.127.107.6","3966","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/gunicorn/management/.ftpdxCfA4y: Operation not permitted"
"2021-01-03T18:18:55","86.82.198.124","3966","PASV","-","-","227","Entering Passive Mode"
"2021-01-03T18:53:01","159.133.249.32","4379","PASV","-","-","227","Entering Passive Mode"
